gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,transcript_id,cds_start,cds_length,tx_length,cds_end,minus_log10_p,is_MAPT,color,name
ENSG00000123737.12,10.986546099794387,0.03032555503883745,0.5405485968320379,0.05610144067816416,0.9552609962527874,0.9999676128209719,EXOSC9,ENST00000379663.7,106,1371,1529,1476,0.019877954336313123,FALSE,grey60,
ENSG00000105202.8,48.54525422381654,0.030427198034368955,0.31832254382795866,0.0955860608189086,0.9238493363589513,0.9999676128209719,FBL,ENST00000221801.7,115,966,1160,1080,0.03439884882651554,FALSE,grey60,
ENSG00000136908.17,9.188977815860495,0.030664579555156276,0.5574484794763865,0.05500881370052284,0.956131442108822,0.9999676128209719,DPM2,ENST00000314392.12,665,255,1542,919,0.01948239992203662,FALSE,grey60,
ENSG00000091732.16,14.139967000764399,0.03067144678577216,0.43114608957831824,0.07113933658953123,0.9432868613901217,0.9999676128209719,ZC3HC1,ENST00000358303.8,86,1509,1972,1594,0.02535621460771926,FALSE,grey60,
ENSG00000105223.19,114.31569798157152,0.03067588009775125,0.30168558697837067,0.10168162292735104,0.9190093893114272,0.9999676128209719,PLD3,ENST00000409587.5,398,1473,2180,1870,0.036680051502560096,FALSE,grey60,
ENSG00000132463.13,36.03598402456597,0.03078222437731582,0.3266067880617701,0.0942485750525616,0.9249116991574104,0.9999676128209719,GRSF1,ENST00000254799.10,119,1443,6666,1561,0.03389972715197802,FALSE,grey60,
ENSG00000143575.14,14.706399659674101,0.031274622685691915,0.42246736502347954,0.07402849373691565,0.9409877127358397,0.9999676128209719,HAX1,ENST00000328703.11,214,840,1227,1053,0.026416047482267602,FALSE,grey60,
ENSG00000125450.10,18.204602544518984,0.031278188331122614,0.4529715606171239,0.06905110839300711,0.9449489379329389,0.9999676128209719,NUP85,ENST00000245544.8,72,1971,2121,2042,0.024591658763867583,FALSE,grey60,
ENSG00000169727.12,81.4888213899472,0.03136334894822066,0.28697432078984136,0.10928974014782614,0.9129726840262408,0.9999676128209719,GPS1,ENST00000392358.6,350,1584,2276,1933,0.0395422162818475,FALSE,grey60,
ENSG00000164916.10,21.245066482642645,0.031533743844998074,0.3926633119847208,0.08030733425440344,0.9359928251652164,0.9999676128209719,FOXK1,ENST00000328914.4,1,2202,11181,2202,0.028727480325033476,FALSE,grey60,
ENSG00000101412.12,7.551855913424711,0.03219591986178218,0.5607465943118355,0.05741616656859761,0.9542136851864997,0.9999676128209719,E2F1,ENST00000343380.5,141,1314,2503,1454,0.02035435914749641,FALSE,grey60,
ENSG00000011405.13,7.877457368385609,0.03278586692281871,0.5542336856243714,0.059155312593249944,0.9528284026582421,0.9999676128209719,PIK3C2A,ENST00000265970.11,1,5061,8227,5061,0.020985305540920544,FALSE,grey60,
ENSG00000006744.18,24.787484854761093,0.03293870759035563,0.3595368602798227,0.09161427166249346,0.9270045119918521,0.9999676128209719,ELAC2,ENST00000338034.8,241,2481,3148,2721,0.03291815201688918,FALSE,grey60,
ENSG00000136731.12,28.195619593617746,0.033120458413045575,0.3584922970952048,0.09238820103364669,0.9263896135453388,0.9999676128209719,UGGT1,ENST00000259253.10,48,4668,10650,4715,0.033206322793271896,FALSE,grey60,
ENSG00000146963.17,8.861785322799697,0.03328949991459549,0.5283956635285773,0.06300108462717369,0.949765640631105,0.9999676128209719,LUC7L2,ENST00000354926.8,355,1179,2645,1533,0.022383545802879438,FALSE,grey60,
ENSG00000158623.14,22.28714085021415,0.03341143323147803,0.406190049662797,0.082255666428104,0.9344434079653359,0.9999676128209719,COPG2,ENST00000425248.5,81,2616,3134,2696,0.02944699535801959,FALSE,grey60,
ENSG00000125652.7,21.927223716337128,0.03355817254639016,0.489717545224691,0.06852556718382039,0.9453672682381952,0.9999676128209719,ALKBH7,ENST00000245812.7,389,666,1332,1054,0.02439943849346153,FALSE,grey60,
ENSG00000111602.11,19.90452775584452,0.033566827205735617,0.4204566857790031,0.07983420966072764,0.9363691157734914,0.9999676128209719,TIMELESS,ENST00000553532.5,152,3627,5121,3778,0.028552919057371683,FALSE,grey60,
ENSG00000173638.18,21.801254194470747,0.0337051518317879,0.4363453551408108,0.07724420905296696,0.93842927294397,0.9999676128209719,SLC19A1,ENST00000311124.8,154,1776,3811,1929,0.02759845349296392,FALSE,grey60,
ENSG00000146109.4,7.39444244575613,0.03377684023527991,0.6402156534304962,0.05275853543144712,0.9579242993932742,0.9999676128209719,ABT1,ENST00000274849.2,32,819,2949,850,0.01866880997655111,FALSE,grey60,
ENSG00000122642.10,12.532062181528346,0.03378563515877198,0.49481441932371817,0.06827940706527531,0.9455632166476099,0.9999676128209719,FKBP9,ENST00000538336.5,171,1872,3621,2042,0.02430943062280596,FALSE,grey60,
ENSG00000072210.18,7.968080193952391,0.033835070454787494,0.5599137281102097,0.06042907818850197,0.9518138999237057,0.9999676128209719,ALDH3A2,ENST00000339618.8,222,1527,3828,1748,0.021447957221558955,FALSE,grey60,
ENSG00000167862.9,10.901048841612852,0.033930661619185516,0.5683122870308125,0.05970425484984434,0.9523911829026175,0.9999676128209719,MRPL58,ENST00000301585.9,14,621,890,634,0.021184633882933405,FALSE,grey60,
ENSG00000103769.9,20.234287979971803,0.03409001019397397,0.3957791579581116,0.08613391965825039,0.9313599598234854,0.9999676128209719,RAB11A,ENST00000261890.6,129,651,4930,779,0.03088243679356047,FALSE,grey60,
ENSG00000124216.3,12.908645126562037,0.03438919307018973,0.5811940465612672,0.0591698990615255,0.9528167846908966,0.9999676128209719,SNAI1,ENST00000244050.2,62,795,1686,856,0.020990600985363865,FALSE,grey60,
ENSG00000124006.14,19.439507586078005,0.034744929217058865,0.43806510335174165,0.07931453327648572,0.9367824468358916,0.9999676128209719,OBSL1,ENST00000404537.5,58,5691,5841,5748,0.028361255546424328,FALSE,grey60,
ENSG00000101182.14,33.75429808116126,0.03481694624557291,0.3526266936472679,0.09873599155372016,0.9213478913487338,0.9999676128209719,PSMA7,ENST00000370873.8,128,747,996,874,0.03557635377169227,FALSE,grey60,
ENSG00000163939.18,23.40583985237704,0.034903492928187625,0.39572603400752737,0.08820115415384498,0.9297168000119073,0.9999676128209719,PBRM1,ENST00000394830.7,101,4749,5071,4849,0.03164932125516019,FALSE,grey60,
ENSG00000110696.9,14.400970910121503,0.03506608595420413,0.441557497546616,0.07941454091265236,0.9367029031939083,0.9999676128209719,C11orf58,ENST00000228136.8,379,552,2049,930,0.028398133726234034,FALSE,grey60,
ENSG00000165175.15,9.346249776670478,0.03530813638005041,0.5123175946680293,0.06891845360675017,0.9450545295895092,0.9999676128209719,MID1IP1,ENST00000614558.2,2200,552,3781,2751,0.024543132002283027,FALSE,grey60,
ENSG00000100425.18,8.749704713954982,0.035856084272702586,0.5355765716998413,0.06694856752023459,0.9466226484492501,0.9999676128209719,BRD1,ENST00000457780.3,488,3570,4997,4057,0.023823109017755247,FALSE,grey60,
ENSG00000146828.17,12.502353748491787,0.03606178729936946,0.4736076165509457,0.07614275201482178,0.939305527654888,0.9999676128209719,SLC12A9,ENST00000354161.7,126,2745,3273,2870,0.027193121905994398,FALSE,grey60,
ENSG00000103043.14,12.086857215064777,0.03614333753943859,0.5002072148058004,0.07225672975043115,0.942397599298686,0.9999676128209719,VAC14,ENST00000261776.9,262,2349,3099,2610,0.025765828894687225,FALSE,grey60,
ENSG00000100644.16,63.92722523808251,0.03642831468276548,0.27269372492250105,0.13358691951242488,0.8937292281893987,0.9999676128209719,HIF1A,ENST00000539097.2,230,2553,3956,2782,0.048794038827288416,FALSE,grey60,
ENSG00000132305.20,29.56507944522922,0.0369020622112767,0.33454703126479013,0.11030455739441053,0.9121678430437226,0.9999676128209719,IMMT,ENST00000410111.7,389,2277,3001,2665,0.03992524215299541,FALSE,grey60,
ENSG00000116675.15,17.808549949342183,0.0373896155071323,0.3944961996896011,0.09477813863999535,0.924491051529079,0.9999676128209719,DNAJC6,ENST00000371069.4,202,2913,5365,3114,0.03409728817203444,FALSE,grey60,
ENSG00000182963.9,8.427845175717094,0.03743610494089875,0.6160121013164562,0.06077170377155816,0.951541025775,0.9999676128209719,GJC1,ENST00000426548.5,271,1191,7640,1461,0.021572482328514865,FALSE,grey60,
ENSG00000135365.15,8.066345107710767,0.03747874675089663,0.5562880177334218,0.06737291754656628,0.9462848288558391,0.9999676128209719,PHF21A,ENST00000418153.6,201,2043,2730,2243,0.023978122602532997,FALSE,grey60,
ENSG00000107164.15,26.843222701495115,0.03748408421461828,0.3477532715564803,0.10778930719140714,0.9141628250942344,0.9999676128209719,FUBP3,ENST00000319725.9,76,1719,3124,1794,0.03897644349812571,FALSE,grey60,
ENSG00000071539.13,13.516132778835262,0.03819513108709008,0.4620314519206452,0.08266781607250877,0.9341156763036563,0.9999676128209719,TRIP13,ENST00000166345.7,357,1299,2672,1655,0.02959933954116068,FALSE,grey60,
ENSG00000175220.11,24.485331897956573,0.03838740222545031,0.35802299125509507,0.10722049466956968,0.9146140567581759,0.9999676128209719,ARHGAP1,ENST00000311956.8,99,1320,3375,1418,0.03876212820616056,FALSE,grey60,
ENSG00000162819.11,12.621106711658715,0.03841115545059853,0.4844692467569694,0.07928502316240357,0.9368059185836473,0.9999676128209719,BROX,ENST00000340934.9,407,1236,4124,1642,0.02835037412687714,FALSE,grey60,
ENSG00000178307.9,8.996204199228762,0.038631591112449265,0.5417301625697816,0.07131150115251897,0.943149841938698,0.9999676128209719,TMEM11,ENST00000317635.5,473,579,2095,1051,0.025419303702271315,FALSE,grey60,
ENSG00000127952.16,8.972420417519544,0.03866955559378988,0.5230130691532757,0.07393611723009787,0.9410612170901911,0.9999676128209719,STYXL1,ENST00000248600.5,344,942,1415,1285,0.026382124309494565,FALSE,grey60,
ENSG00000070018.8,9.635969214289792,0.0388113645955879,0.5214460594663161,0.0744302577246631,0.9406680333860198,0.9999676128209719,LRP6,ENST00000261349.8,78,4842,10020,4919,0.02656361430391083,FALSE,grey60,
ENSG00000185236.11,21.48618740933444,0.038865396049095315,0.39412943397232425,0.09861074230711843,0.9214473404685584,0.9999676128209719,RAB11B,ENST00000328024.10,219,657,1751,875,0.035529479107306194,FALSE,grey60,
ENSG00000100600.14,15.360441313283568,0.038925468037232715,0.5017954748917982,0.07757237756204594,0.9381682156645532,0.9999676128209719,LGMN,ENST00000393218.6,339,1302,2115,1640,0.02771928466462538,FALSE,grey60,
ENSG00000221838.9,7.457157554782579,0.038952926658636707,0.6439834955101181,0.0604874611387066,0.9517674021262612,0.9999676128209719,AP4M1,ENST00000359593.8,159,1362,1817,1520,0.021469173795637574,FALSE,grey60,
ENSG00000107984.9,117.85173395458744,0.03921908203709482,0.3084966439709609,0.12712968780557157,0.8988377546230732,0.9999676128209719,DKK1,ENST00000373970.3,140,801,1790,940,0.046318693840690456,FALSE,grey60,
ENSG00000109534.16,24.96738605232931,0.03932777815079876,0.42535074065011613,0.09245964422370408,0.9263328530746066,0.9999676128209719,GAR1,ENST00000226796.6,265,654,1224,918,0.03323293310289039,FALSE,grey60,
ENSG00000132182.11,35.058545502728606,0.03972112498981921,0.34897619291046855,0.11382187609574229,0.9093789966737941,0.9999676128209719,NUP210,ENST00000254508.6,84,5664,7193,5747,0.04125508062795278,FALSE,grey60,
ENSG00000204574.12,41.07375256840434,0.040064893167844944,0.35623177479247364,0.1124686117379202,0.9104518560146329,0.9999676128209719,ABCF1,ENST00000326195.12,113,2538,3481,2650,0.04074301441600139,FALSE,grey60,
ENSG00000123374.10,14.63833352392581,0.04072379195155716,0.4399080385103334,0.09257342077553457,0.9262424601998067,0.9999676128209719,CDK2,ENST00000266970.8,241,897,2296,1137,0.033275314242786624,FALSE,grey60,
ENSG00000117528.12,14.008220709920815,0.04082863987075043,0.44918140227207576,0.09089565966940885,0.9275754989994865,0.9999676128209719,ABCD3,ENST00000370214.8,25,1980,3538,2004,0.03265073134695889,FALSE,grey60,
ENSG00000118680.13,12.559554360807303,0.04084624403256687,0.4724607999465386,0.08645424982811026,0.9311053231922758,0.9999676128209719,MYL12B,ENST00000581193.5,384,519,1249,902,0.03100119045358548,FALSE,grey60,
ENSG00000196747.4,41.984288739962295,0.04112110054857057,0.32271722892727955,0.12742146022156356,0.8986068318799825,0.9999676128209719,HIST1H2AI,ENST00000358739.4,12,393,503,404,0.04643028389957195,FALSE,grey60,
ENSG00000105364.13,18.5329057630415,0.041245360024001136,0.4399842431439417,0.09374281162725102,0.9253134612334077,0.9999676128209719,MRPL4,ENST00000253099.10,288,936,1455,1223,0.03371111977691768,FALSE,grey60,
ENSG00000135763.9,23.827713172345376,0.041293343317576996,0.35292095076995583,0.11700451114474414,0.9068564786618689,0.9999676128209719,URB2,ENST00000258243.6,137,4575,5613,4711,0.04246144001511608,FALSE,grey60,
ENSG00000105220.15,108.40785990526567,0.04131849237747809,0.24193918178586474,0.17078049149578514,0.8643963692377608,0.9999676128209719,GPI,ENST00000588991.7,118,1710,2036,1827,0.06328706597125486,FALSE,grey60,
ENSG00000099800.7,14.176438861940293,0.04138283461574425,0.4508024039128589,0.09179816757087134,0.9268583999828097,0.9999676128209719,TIMM13,ENST00000215570.7,362,288,1973,649,0.032986609764210625,FALSE,grey60,
ENSG00000147649.9,19.30818786664141,0.04154664883243315,0.41843633916771794,0.09929025025663556,0.9209078193327782,0.9999676128209719,MTDH,ENST00000336273.7,329,1749,6177,2077,0.03578383946512418,FALSE,grey60,
ENSG00000151552.11,8.391720150409007,0.04170704455086823,0.6236187317881438,0.06687907598811028,0.946677970679565,0.9999676128209719,QDPR,ENST00000281243.9,181,735,1648,915,0.02379772885454563,FALSE,grey60,
ENSG00000171551.11,7.223407334357527,0.04176609101826711,0.6197121846270895,0.06739594936865693,0.946266493794532,0.9999676128209719,ECEL1,ENST00000304546.5,212,2328,2865,2539,0.023986537503472256,FALSE,grey60,
ENSG00000158941.16,46.83882440497269,0.0418026425934993,0.3778292445599504,0.11063898095602934,0.9119026348975384,0.9999676128209719,CCAR2,ENST00000308511.8,250,2772,4853,3021,0.04005152941727388,FALSE,grey60,
ENSG00000132382.14,34.665027668974766,0.04195633703981238,0.38375443621204464,0.10933121048437675,0.9129397925794824,0.9999676128209719,MYBBP1A,ENST00000381556.6,63,3999,4104,4061,0.03955786278628134,FALSE,grey60,
ENSG00000170500.12,9.945688537193115,0.04196142276538471,0.6271550454384384,0.06690757424433995,0.9466552831778112,0.9999676128209719,LONRF2,ENST00000393437.7,641,2265,13912,2905,0.023808137013595552,FALSE,grey60,
ENSG00000129460.15,16.638448284384538,0.04196714843202209,0.4232098538516325,0.09916392080685056,0.921008120648716,0.9999676128209719,NGDN,ENST00000408901.7,29,948,1143,976,0.03573654055518273,FALSE,grey60,
ENSG00000029993.14,7.945990177377917,0.042445004421266294,0.6295818978854554,0.06741776497041,0.9462491269622627,0.9999676128209719,HMGB3,ENST00000325307.11,97,603,3560,699,0.023994508184760347,FALSE,grey60,
ENSG00000137161.16,10.594644999971614,0.04262117244395979,0.5032597704645505,0.08469020363900122,0.9325076843499365,0.9999676128209719,CNPY3,ENST00000372836.4,372,837,1704,1208,0.030347580691367053,FALSE,grey60,
ENSG00000227057.9,28.216956220132943,0.042628649621799804,0.35740242780771225,0.11927353119362312,0.9050586528304105,0.9999676128209719,WDR46,ENST00000374617.8,358,1833,2358,2190,0.04332327518684703,FALSE,grey60,
ENSG00000177666.16,12.832421350223994,0.04274222083544922,0.4551701623340658,0.09390382844137125,0.9251855526222416,0.9999676128209719,PNPLA2,ENST00000336615.8,203,1515,2428,1717,0.03377115764096399,FALSE,grey60,
ENSG00000074054.18,22.65805701128327,0.042755591575451626,0.3743884124187742,0.11420116156700685,0.909078331137416,0.9999676128209719,NA,NA,NA,NA,NA,NA,0.04139869398916873,FALSE,grey60,NA
ENSG00000157837.15,13.040678371491937,0.04294503851048434,0.4612125389155958,0.09311333688250721,0.9258135221687047,0.9999676128209719,SPPL3,ENST00000353487.6,505,1155,4148,1659,0.033476480325335095,FALSE,grey60,
ENSG00000176986.15,28.111178157579157,0.04298538063718409,0.3564624753786344,0.12058879575339598,0.9040167437695674,0.9999676128209719,SEC24C,ENST00000339365.2,163,3285,4513,3447,0.04382352565363311,FALSE,grey60,
ENSG00000130985.16,100.08370822742526,0.04307657566143501,0.24110489203367982,0.17866321706743996,0.8582021529308358,0.9999676128209719,UBA1,ENST00000335972.10,184,3177,3559,3360,0.06641040030811378,FALSE,grey60,
ENSG00000179051.13,44.381613256829766,0.04308643870668532,0.314558741175794,0.1369742215575757,0.8910511712491032,0.9999676128209719,RCC2,ENST00000375436.8,189,1569,4087,1757,0.050097354601752145,FALSE,grey60,
ENSG00000183751.14,13.65934407977386,0.043208837989087374,0.46521434786783034,0.09287941824477695,0.92599935691813,0.9999676128209719,TBL3,ENST00000568546.5,129,2427,6803,2555,0.03338931492390212,FALSE,grey60,
ENSG00000198836.9,9.103029598363037,0.04352069922680257,0.4986483964693051,0.08727732714063093,0.9304510755596944,0.9999676128209719,OPA1,ENST00000361908.8,193,2994,6397,3186,0.03130645775412769,FALSE,grey60,
ENSG00000173599.13,12.996539130045488,0.043749552505789414,0.5176087887737245,0.08452242978608844,0.9326410702579392,0.9999676128209719,PC,ENST00000393960.5,283,3537,4192,3819,0.0302854636470671,FALSE,grey60,
ENSG00000136807.13,14.245996703750883,0.043810295764062646,0.42472482727875366,0.10314983478775837,0.9178440534872462,0.9999676128209719,CDK9,ENST00000373264.4,101,1119,2463,1219,0.037231101438405294,FALSE,grey60,
ENSG00000163156.11,12.575254766634014,0.04401693750300382,0.48267068683232894,0.0911945529401799,0.9273380030440244,0.9999676128209719,SCNM1,ENST00000368905.8,112,693,2016,804,0.03276194212134978,FALSE,grey60,
ENSG00000172115.8,14.315266862734518,0.0442240520105081,0.46987692729288016,0.09411837322019154,0.9250151254475508,0.9999676128209719,CYCS,ENST00000305786.6,171,318,4098,488,0.03385116580723609,FALSE,grey60,
ENSG00000000003.14,8.656990786507043,0.04468497068641721,0.5725440210770412,0.07804634934857599,0.9377911839575509,0.9999676128209719,TSPAN6,ENST00000373020.8,113,738,2206,850,0.027893854319055382,FALSE,grey60,
ENSG00000198276.15,9.147405302721143,0.04472836188106944,0.5872132425520201,0.07617056060704734,0.9392834038588073,0.9999676128209719,UCKL1,ENST00000354216.10,44,1647,1837,1690,0.027203351118352523,FALSE,grey60,
ENSG00000128309.16,15.716058557487566,0.04536258866964167,0.40252577426927927,0.11269486718456762,0.910272470719903,0.9999676128209719,MPST,ENST00000429360.5,70,954,1331,1023,0.0408285913951672,FALSE,grey60,
ENSG00000165283.15,21.967678441785402,0.04587590932088292,0.3850130751281638,0.11915415938955233,0.9051532233412364,0.9999676128209719,STOML2,ENST00000356493.9,64,1071,1278,1134,0.04327789767984862,FALSE,grey60,
